station,year,month,day,daily_rainfall_total_mm,highest_30_min_rainfall_mm,highest_60_min_rainfall_mm,highest_120_min_rainfall_mm,mean_temperature_c,maximum_temperature_c,minimum_temperature_c,mean_wind_speed_km_h,max_wind_speed_km_h
East Coast Parkway,2024,5,21,4.2,2.8,3.6,4,28.9,30.1,26.3,12.9,41.9
East Coast Parkway,2024,5,22,1.4,0.6,0.6,0.8,28.7,29.8,26.9,8.1,25.2
East Coast Parkway,2024,5,23,2.4,2.4,2.4,2.4,,,,,
East Coast Parkway,2024,5,24,2.2,1,1.6,2,28.3,29.9,25.6,5.8,31.7
East Coast Parkway,2024,5,25,11,5.8,5.8,5.8,28.6,30.8,26.4,7.8,30.2
East Coast Parkway,2024,5,26,0,0,0,0,29.7,31.1,28,10.7,27
East Coast Parkway,2024,5,27,0,0,0,0,30.1,31.3,28.7,12,37.4
East Coast Parkway,2024,5,28,0.2,0.2,0.2,0.2,29.8,31.9,26.5,10.4,62.2
East Coast Parkway,2024,5,29,0,0,0,0,30.1,32.5,28.2,10.3,44.3
East Coast Parkway,2024,5,30,4.6,4.4,4.4,4.6,29.7,30.8,26.2,13.2,62.6
East Coast Parkway,2024,5,31,1.2,1.2,1.2,1.2,29.5,32,27.1,9.1,32.8
East Coast Parkway,2024,6,1,22.6,11.8,12,12,27.8,30.1,24.7,13.8,34.6
East Coast Parkway,2024,6,2,10.4,7.8,9.2,10,,,,,
East Coast Parkway,2024,6,3,0,0,0,0,,,,,
East Coast Parkway,2024,6,4,0,0,0,0,29.5,31.6,27.7,8.7,23.7
East Coast Parkway,2024,6,5,0,0,0,0,30.1,31.4,29.1,11.3,25.6
East Coast Parkway,2024,6,6,6.2,6,6.2,6.2,29.1,31.2,25.6,10.2,32
East Coast Parkway,2024,6,7,0,0,0,0,29.1,30.4,27.4,7.5,24.8
East Coast Parkway,2024,6,8,0,0,0,0,29.3,30.4,28.3,9.4,25.6
East Coast Parkway,2024,6,9,0.2,0.2,0.2,0.2,29.7,30.8,27.3,12.2,30.2
East Coast Parkway,2024,6,10,0,0,0,0,29.6,30.4,28,10.8,34.3
East Coast Parkway,2024,6,11,0.8,0.8,0.8,0.8,29.5,31.7,26.6,6.9,36.7
East Coast Parkway,2024,6,12,0,0,0,0,29.3,30.6,28,7.6,31.3
East Coast Parkway,2024,6,13,0.8,0.4,0.6,0.8,29.9,31.7,27.8,7.5,24.1
East Coast Parkway,2024,6,14,4.4,3.4,4.2,4.2,29.3,31.3,25.8,9,35.6
East Coast Parkway,2024,6,15,6,6,6,6,29.4,30.6,25.4,10.2,34.3
East Coast Parkway,2024,6,16,37.4,21.4,23.4,23.4,28.3,30.9,23.6,9.6,35.2
East Coast Parkway,2024,6,17,0,0,0,0,29.2,31.2,27.5,15.6,57.6
East Coast Parkway,2024,6,18,12.2,11.2,12.2,12.2,29,30.4,24.8,8.5,40
East Coast Parkway,2024,6,19,9.4,4.8,4.8,4.8,29,30.3,26.3,13.1,45
East Coast Parkway,2024,6,20,0,0,0,0,29,30.8,26.7,11.5,38.5
East Coast Parkway,2024,6,21,77,24,30.4,55,27.9,29.7,22.7,18.3,51.1
East Coast Parkway,2024,6,22,22,8.4,13.2,16.8,27.2,29.2,23.6,19.7,60.7
East Coast Parkway,2024,6,23,0,0,0,0,29.1,31,26.7,13.6,32
East Coast Parkway,2024,6,24,0.4,0.2,0.2,0.2,29.8,31.5,27.6,14.2,46.5
East Coast Parkway,2024,6,25,0,0,0,0,29.8,30.6,28.8,13,34.3
East Coast Parkway,2024,6,26,0,0,0,0,29.9,31.1,29.1,13.5,28.9
East Coast Parkway,2024,6,27,0,0,0,0,28.8,29.8,27.8,8.1,23.7
East Coast Parkway,2024,6,28,0,0,0,0,28.9,31.2,26.9,6.6,32.8
East Coast Parkway,2024,6,29,5.2,5,5,5,29.1,30.4,25.3,9.1,36.3
East Coast Parkway,2024,6,30,18.8,8,10.2,17.2,27.5,29.6,23.8,12,51.5
East Coast Parkway,2024,7,1,0.6,0.6,0.6,0.6,28.1,31.1,26.1,7.6,20.2
East Coast Parkway,2024,7,2,1.2,0.4,0.8,1,29.3,30.7,27.7,10.9,24.1
East Coast Parkway,2024,7,3,2.6,2.6,2.6,2.6,29.4,31.1,25.9,14.6,39.3
East Coast Parkway,2024,7,4,0,0,0,0,29.5,30.6,28.3,17.2,54.1
East Coast Parkway,2024,7,5,0,0,0,0,29.1,30.9,27.4,7.6,43.5
East Coast Parkway,2024,7,6,0.2,0.2,0.2,0.2,28.8,30.1,27.2,9.3,24.1
East Coast Parkway,2024,7,7,0.4,0.4,0.4,0.4,28.5,29.6,26.4,11.8,33.5
East Coast Parkway,2024,7,8,5.6,1.8,3,4.2,27.9,29.3,25.9,11,33.9
East Coast Parkway,2024,7,9,0.6,0.6,0.6,0.6,28.4,29.8,25.9,12.8,45.7
East Coast Parkway,2024,7,10,0.2,0.2,0.2,0.2,28.8,29.8,25.7,13.8,54.8
East Coast Parkway,2024,7,11,0,0,0,0,29.2,30.2,28.4,19.7,35.2
East Coast Parkway,2024,7,12,19.6,15.8,17.2,17.8,27.9,30.1,24.1,13.4,39.6
East Coast Parkway,2024,7,13,0,0,0,0,29.1,30.8,26,13.9,31.3
East Coast Parkway,2024,7,14,0,0,0,0,29.4,30.8,28.2,15.7,34.3
East Coast Parkway,2024,7,15,0,0,0,0,29.6,30.8,28.6,18.9,34.3
East Coast Parkway,2024,7,16,0,0,0,0,29.4,30.5,28.6,20.4,39.6
East Coast Parkway,2024,7,17,0,0,0,0,29.4,30.6,28.1,17.1,45
East Coast Parkway,2024,7,18,0,0,0,0,29.6,,,,
East Coast Parkway,2024,7,19,0,0,0,0,29.8,,,,
East Coast Parkway,2024,7,20,0,0,0,0,29.8,31.1,28.8,18.4,33.9
East Coast Parkway,2024,7,21,0,0,0,0,29.8,31,28.9,18.8,32.8
East Coast Parkway,2024,7,22,0,0,0,0,29.8,31.3,29,18.3,31.3
East Coast Parkway,2024,7,23,0,0,0,0,29.7,31.5,28.9,15.6,32
East Coast Parkway,2024,7,24,0,0,0,0,29.7,31,28.6,16.3,33.2
East Coast Parkway,2024,7,25,0,0,0,0,29.7,31,28.5,17.7,37.8
East Coast Parkway,2024,7,26,0,0,0,0,29.8,31.3,28.8,20.3,32.8
East Coast Parkway,2024,7,27,0,0,0,0,29.7,31.3,28.9,19.1,30.9
East Coast Parkway,2024,7,28,0,0,0,0,29.8,31.3,28.7,19.8,40.7
East Coast Parkway,2024,7,29,0,0,0,0,29.8,31,28.8,19.1,33.9
East Coast Parkway,2024,7,30,0,0,0,0,29.6,31.2,28.2,15.5,34.6
East Coast Parkway,2024,7,31,0,0,0,0,28.9,31.6,26.8,14.6,37.4
East Coast Parkway,2024,8,1,0,0,0,0,28.7,30.4,26.8,9.3,39.3
East Coast Parkway,2024,8,2,0,0,0,0,29,30.6,26.9,10.5,43.9
East Coast Parkway,2024,8,3,2.4,2.2,2.2,2.2,29.5,30.9,26.3,14,52.6
East Coast Parkway,2024,8,4,30.6,17.6,25.2,27,27.6,29.6,24.8,12.5,47.8
East Coast Parkway,2024,8,5,0.2,0.2,0.2,0.2,28.5,31,25.8,11.6,33.2
East Coast Parkway,2024,8,6,1,1,1,1,29.3,30.7,27.4,14.7,47.6
East Coast Parkway,2024,8,7,0.4,0.4,0.4,0.4,29.2,30.4,26.7,14,39.3
East Coast Parkway,2024,8,8,1.4,1,1.4,1.4,29.5,31.4,27.4,15.9,28.2
East Coast Parkway,2024,8,9,3.2,1.8,1.8,1.8,28.8,30.4,25.3,14.5,44.6
East Coast Parkway,2024,8,10,2.6,1,1,1.6,28,29.9,25.6,10.6,47.6
East Coast Parkway,2024,8,11,0,0,0,0,28.9,30.4,27,16.4,46.5
East Coast Parkway,2024,8,12,3.6,3.6,3.6,3.6,29,30.2,27,15.6,40.4
East Coast Parkway,2024,8,13,0,0,0,0,29.6,30.8,28.7,21.9,36.3
East Coast Parkway,2024,8,14,17,6,6.2,11.8,28.1,30.3,25.3,12.1,39.6
East Coast Parkway,2024,8,15,4.4,4.4,4.4,4.4,28.5,30.2,26.5,10.9,46.9
East Coast Parkway,2024,8,16,5.2,5.2,5.2,5.2,28.8,30.1,25.7,15.8,47.6
East Coast Parkway,2024,8,17,1,1,1,1,28.4,30.1,25.7,14,42.4
East Coast Parkway,2024,8,18,0,0,0,0,29,30.3,27.5,13.4,34.6
East Coast Parkway,2024,8,19,0,0,0,0,29,30.1,27.5,10.9,29.1
East Coast Parkway,2024,8,20,2.6,2.2,2.2,2.6,27.9,29.6,25.1,10.7,43.2
East Coast Parkway,2024,8,21,0.2,0.2,0.2,0.2,28.2,29.9,26.5,9.9,36.7
East Coast Parkway,2024,8,22,0,0,0,0,29,30.4,28.2,9.9,27
East Coast Parkway,2024,8,23,0.6,0.6,0.6,0.6,28.8,30.1,26.7,10.8,33.9
East Coast Parkway,2024,8,24,5.2,4,4.2,4.4,27.1,28.5,25.3,13.4,44.6
East Coast Parkway,2024,8,25,3.2,1.8,2.2,2.6,27.7,29,24.9,10.4,58.7
East Coast Parkway,2024,8,26,0,0,0,0,29.1,30.7,27.8,12.1,26.3
East Coast Parkway,2024,8,27,0.2,0.2,0.2,0.2,28.9,30.4,25.7,13.7,54.8
East Coast Parkway,2024,8,28,19,15.8,15.8,17.2,27.8,30.1,24.5,13.1,38.9
East Coast Parkway,2024,8,29,0,0,0,0,29,30.5,26.5,13.3,40
East Coast Parkway,2024,8,30,0,0,0,0,29.3,30.9,28.3,14.8,27.4
East Coast Parkway,2024,8,31,0,0,0,0,29.2,31.1,28,12.6,33.9
East Coast Parkway,2024,9,1,0,0,0,0,29.6,31.7,27.8,11.7,29.8
East Coast Parkway,2024,9,2,0,0,0,0,29.8,31.9,28.5,15.1,27.8
East Coast Parkway,2024,9,3,0,0,0,0,29.4,30.8,27.7,11.8,46.9
East Coast Parkway,2024,9,4,15.4,7,10.2,14.8,27.7,29.5,24.8,15.2,66.3
East Coast Parkway,2024,9,5,0,0,0,0,28.8,30.9,26.5,10.9,39.6
East Coast Parkway,2024,9,6,0,0,0,0,29.4,31.2,27.8,14,32.4
East Coast Parkway,2024,9,7,0,0,0,0,29.8,31.4,28.8,19.6,44.3
East Coast Parkway,2024,9,8,6.8,4,6.8,6.8,28.8,30.5,24.9,13.4,45.4
East Coast Parkway,2024,9,9,1,0.2,0.4,0.6,28.2,29.8,27.1,11.3,38.2
East Coast Parkway,2024,9,10,13,7,7.6,11.8,28,29.7,23.8,13.9,46.9
East Coast Parkway,2024,9,11,0,0,0,0,29.1,30.8,27.8,10.7,33.9
East Coast Parkway,2024,9,12,,,,,28.4,29.8,25.4,18.5,37.4
East Coast Parkway,2024,9,13,0,,,,29.1,30.6,28.1,15.7,35
East Coast Parkway,2024,9,14,31.8,17,25.8,30,28,31.4,23.7,12.9,48.2
East Coast Parkway,2024,9,15,13.2,8.6,8.6,13,28.2,29.7,25.1,11.2,48.9
East Coast Parkway,2024,9,16,0,0,0,0,29,30.8,27,16.1,35.9
East Coast Parkway,2024,9,17,10.8,9.2,10.6,10.8,28.9,30.7,23.9,18.4,83.2
East Coast Parkway,2024,9,18,0,0,0,0,29.1,30.7,26.8,18.1,37.8
East Coast Parkway,2024,9,19,0,0,0,0,29.6,30.4,28.5,15.8,38.2
East Coast Parkway,2024,9,20,7.8,7.8,7.8,7.8,29.4,30.8,24.5,15.4,44.3
East Coast Parkway,2024,9,21,17,17.6,21.8,24,27.8,29.7,24.1,8.1,36.7
East Coast Parkway,2024,9,22,0,0,0,0,29.5,31.6,27.6,9.7,27
East Coast Parkway,2024,9,23,0,0,0,0,29.4,30.9,27.4,11.9,35.2
East Coast Parkway,2024,9,24,7.2,7,7.2,7.2,28.6,31.8,25.9,6.5,26.7
East Coast Parkway,2024,9,25,41,36,40.8,40.8,27.7,30.2,24.1,7.7,38.2
East Coast Parkway,2024,9,26,13,3.8,7.2,12.6,27.3,29.3,23.9,14.6,63
East Coast Parkway,2024,9,27,0,0,0,0,28.6,30.8,26.4,8.6,25.6
East Coast Parkway,2024,9,28,0,0,0,0,28.9,30.8,27.3,11.9,48.5
East Coast Parkway,2024,9,29,0,0,0,0,29.1,30.1,28.2,9.5,25.9
East Coast Parkway,2024,9,30,0,0,0,0,28.6,30.1,27.1,10.7,40.4
East Coast Parkway,2024,10,1,2.2,0.8,1.4,2.2,28.3,29.4,25.9,12.1,42
East Coast Parkway,2024,10,2,0,0,0,0,29.2,30.3,27.8,9.7,33.5
East Coast Parkway,2024,10,3,0,0,0,0,28.7,29.7,26.5,9.1,34.3
East Coast Parkway,2024,10,4,14.4,11.6,12.8,12.8,27.8,29.5,24.8,8.5,35
East Coast Parkway,2024,10,5,0,0,0,0,27.9,29.4,25.7,10.1,42
East Coast Parkway,2024,10,6,11.2,8.8,9.4,9.8,28,29.5,24.5,12,49.3
East Coast Parkway,2024,10,7,17.4,11.4,17.2,17.4,28.4,30.2,25.7,11,47.6
East Coast Parkway,2024,10,8,0,0,0,0,28.4,29.3,26.1,11.6,43.5
East Coast Parkway,2024,10,9,3.4,3.2,3.2,3.2,28.5,30.7,26.6,10.1,40.4
East Coast Parkway,2024,10,10,0,0,0,0,28.6,30.3,27,7.4,35.9
East Coast Parkway,2024,10,11,0,0,0,0,29,30.3,27.3,7.4,22.6
East Coast Parkway,2024,10,12,3.4,2.8,3.4,3.4,28.1,29.8,26.4,7.4,49.3
East Coast Parkway,2024,10,13,0.2,0.2,0.2,0.2,28.5,30.2,26.3,12.2,33.9
East Coast Parkway,2024,10,14,52.4,20.8,29.2,32.8,26.1,29.8,23.8,9.9,49.6
East Coast Parkway,2024,10,15,0,0,0,0,28.1,29.5,26.2,13.7,47.2
East Coast Parkway,2024,10,16,1,0.6,0.8,0.8,28.4,29.9,25.8,9.1,53.3
East Coast Parkway,2024,10,17,16.8,14.6,16.4,16.6,27.8,29.3,23.9,7.5,50.4
East Coast Parkway,2024,10,18,1,1,1,1,28.1,29.6,25.9,8.9,24.8
East Coast Parkway,2024,10,19,0,0,0,0,28.2,30.5,26.8,8.3,35
East Coast Parkway,2024,10,20,18.6,9,12.6,15.8,27.4,30.3,22.4,8.7,63.7
East Coast Parkway,2024,10,21,0,0,0,0,29.3,31.5,27.3,9.8,28.2
East Coast Parkway,2024,10,22,0,0,0,0,29.5,31.2,27.9,10.1,29.1
East Coast Parkway,2024,10,23,0.6,0.6,0.6,0.6,29.5,30.9,26.8,10.6,28.5
East Coast Parkway,2024,10,24,0.6,0.6,0.6,0.6,28.7,30.7,27,8.7,27
East Coast Parkway,2024,10,25,0.4,0.2,0.2,0.2,29,30.9,26.4,10.8,31.7
East Coast Parkway,2024,10,26,0,0,0,0,29.7,31.2,28.2,14,31.7
East Coast Parkway,2024,10,27,0,0,0,0,30.1,31.7,28.2,14.8,35
East Coast Parkway,2024,10,28,0,0,0,0,30,31.1,28.8,13.2,28.5
East Coast Parkway,2024,10,29,0,0,0,0,30.1,31.4,28.5,11.1,39.6
East Coast Parkway,2024,10,30,0,0,0,0,29.9,31.4,28.3,9.6,29.4
East Coast Parkway,2024,10,31,0,0,0,0,29.4,30.4,28.1,10.8,33.9
East Coast Parkway,2024,11,1,17.2,14.8,17,17.2,28.3,32.3,23.6,9.4,52.6
East Coast Parkway,2024,11,2,0.8,0.2,0.4,0.6,28,30.6,26.5,9,48.9
East Coast Parkway,2024,11,3,0.8,0.6,0.6,0.6,28.2,30.1,26.7,8,30.2
East Coast Parkway,2024,11,4,7,3.4,5.4,6.6,27.3,29,24.2,10.2,47.8
East Coast Parkway,2024,11,5,0,0,0,0,28.2,30,26.1,9.1,35.2
East Coast Parkway,2024,11,6,0,0,0,0,27.9,29.3,26.3,11.1,47.2
East Coast Parkway,2024,11,7,4.6,4.6,4.6,4.6,27.6,30.2,26.3,9.9,32.8
East Coast Parkway,2024,11,8,11.6,9.2,10.4,11,28.3,30.5,24.5,12,38.2
East Coast Parkway,2024,11,9,0,0,0,0,28.3,30.6,26.8,6.5,27
East Coast Parkway,2024,11,10,39.4,13.8,26.4,39,28.1,30,24.3,10.4,48.5
East Coast Parkway,2024,11,11,0,0,0,0,28.3,30.6,26.5,8.6,41.9
East Coast Parkway,2024,11,12,0,0,0,0,28.4,30.1,26.9,10.2,36.3
East Coast Parkway,2024,11,13,64.8,37.8,62,64.8,27.6,30.3,22.9,8.1,43.9
East Coast Parkway,2024,11,14,0,0,0,0,28.3,30.5,25.8,7.6,30.9
East Coast Parkway,2024,11,15,0,0,0,0,28.7,30.7,26.8,7.4,32.4
East Coast Parkway,2024,11,16,13.6,8.6,10.6,11.4,27.6,31.6,24.7,8.4,34.6
East Coast Parkway,2024,11,17,11.4,9.8,10,11,27.2,30.5,25.1,8.3,26.3
East Coast Parkway,2024,11,18,0.8,0.4,0.4,0.4,27.3,29.5,26.3,11.1,41.5
East Coast Parkway,2024,11,19,9,3.6,5.4,6.8,26.8,28.8,25.7,9.1,33.5
East Coast Parkway,2024,11,20,0,0,0,0,27.2,29.3,26,10.3,39.3
East Coast Parkway,2024,11,21,0,0,0,0,27.9,31.1,26.3,8.9,28.9
East Coast Parkway,2024,11,22,22,10.8,14.8,16.4,27.1,30.7,24.3,8.6,33.2
East Coast Parkway,2024,11,23,0.6,0.6,1.2,2.4,27.7,31.4,24.6,9,28.5
East Coast Parkway,2024,11,24,3.6,3.2,3.6,3.6,28.2,30.3,26.9,8.1,30.6
East Coast Parkway,2024,11,25,1.6,1.4,1.4,1.4,28.2,30.4,26.7,8,35.6
East Coast Parkway,2024,11,26,61.2,22.2,33.4,34,27,30.6,24.4,8.5,36.3
East Coast Parkway,2024,11,27,23,12,16.4,21.2,26.4,29,24.7,9.6,33.9
East Coast Parkway,2024,11,28,23,17.4,20,20.6,26.7,29.4,25,8.9,25.9
East Coast Parkway,2024,11,29,26.6,14,16,17.8,26.1,27.5,23.7,9.3,38.9
East Coast Parkway,2024,11,30,0,0,0,0,28,30.3,25.7,8.9,31.3
East Coast Parkway,2024,12,1,0,0,0,0,28.7,32.3,26.8,10.7,36.7
East Coast Parkway,2024,12,2,0,0,0,0,28.2,30.4,27,8.5,28.5
East Coast Parkway,2024,12,3,84.8,36.8,44.6,46.6,27.5,32.1,23.8,7.9,45.4
East Coast Parkway,2024,12,4,0.6,0.4,0.6,0.6,28.3,30.9,26.1,8.1,27.8
East Coast Parkway,2024,12,5,0,0,0,0,29.4,32.5,26.3,9.8,48.5
East Coast Parkway,2024,12,6,0,0,0,0,29.4,33.5,27.2,9.8,35
East Coast Parkway,2024,12,7,0,0,0,0,30,34.2,27.1,11,39.6
East Coast Parkway,2024,12,8,7.8,7.6,7.8,7.8,28.7,33,25.3,11,46.5
East Coast Parkway,2024,12,9,1,0.4,0.4,0.8,27.4,30.4,25.7,11.8,40.4
East Coast Parkway,2024,12,10,0.4,0.4,0.4,0.4,27.7,30.4,25.9,11.2,35.6
East Coast Parkway,2024,12,11,4.8,4,4.2,4.8,28.6,33.2,25.2,10.1,37.4
East Coast Parkway,2024,12,12,0,0,0,0,28.4,30.4,26.9,8.7,36.7
East Coast Parkway,2024,12,13,1.4,1,1,1.2,27.9,29.3,25,10.2,43.5
East Coast Parkway,2024,12,14,0.4,0.4,0.4,0.4,28.4,31,26.6,13,37.8
East Coast Parkway,2024,12,15,1,1,1,1,28.6,31.2,27.2,10.5,47.2
East Coast Parkway,2024,12,16,30.4,23.4,29.4,29.8,27.8,31.6,24.8,10,43.9
East Coast Parkway,2024,12,17,1,0.4,0.4,0.8,28,31.3,26.3,11.4,39.6
East Coast Parkway,2024,12,18,0.4,0.2,0.4,0.4,26.9,28,26.2,12,39.6
East Coast Parkway,2024,12,19,0,0,0,0,27.4,29.1,26,12.5,35.2
East Coast Parkway,2024,12,20,0.2,0.2,0.2,0.2,27.3,29.8,25.7,15.6,43.2
East Coast Parkway,2024,12,21,0.4,0.4,0.4,0.4,27.5,30.4,26.1,14.5,45.4
East Coast Parkway,2024,12,22,0,0,0,0,27.9,30.6,26.6,15.6,44.6
East Coast Parkway,2024,12,23,26.8,8.4,10.2,12,26.9,30.2,25.3,11.5,41.1
East Coast Parkway,2024,12,24,5,2.6,2.6,2.6,26.6,29.7,25,11.6,38.9
East Coast Parkway,2024,12,25,0.2,0.2,0.2,0.2,27.6,30.6,25.8,12.4,37
East Coast Parkway,2024,12,26,0,0,0,0,27.8,30.2,25.3,10.6,36.7
East Coast Parkway,2024,12,27,0,0,0,0,28.2,31.2,26.5,12.7,37.4
East Coast Parkway,2024,12,28,0,0,0,0,28.3,30.7,26.4,16.3,46.1
East Coast Parkway,2024,12,29,13.2,10,10.8,13,28.1,31.4,24.8,14.3,45.7
East Coast Parkway,2024,12,30,13.2,8.8,12.2,13,26.6,29.3,23.6,13.4,45.7
East Coast Parkway,2024,12,31,42,33.2,36,39.4,27.1,30.6,24.1,12.7,43.5
Ang Mo Kio,2024,1,1,9,1.6,2,2.4,25.5,28.4,24.7,4.7,26.3
Ang Mo Kio,2024,1,2,0.2,0.2,0.2,0.2,27.2,32.7,24.2,6.3,29.4
Ang Mo Kio,2024,1,3,1,1,1,1,27.2,31.1,25.4,6.4,32.8
Ang Mo Kio,2024,1,4,68.4,9,13.8,25,24.8,27,23.2,5.9,25.2
Ang Mo Kio,2024,1,5,11,6.4,9.2,9.4,26.1,29.5,24,7.3,35.2
Ang Mo Kio,2024,1,6,2,1,1.2,1.2,27.5,32.1,25,5.8,27.8
Ang Mo Kio,2024,1,7,47.4,6.4,11.4,15.8,24.3,27.1,23.2,4.3,20.6
Ang Mo Kio,2024,1,8,0.4,0.4,0.4,0.4,26.3,31.2,23.1,5.9,28.2
Ang Mo Kio,2024,1,9,7.4,1.8,2.4,3.2,26.4,29.7,24.1,6,24.8
Ang Mo Kio,2024,1,10,49.2,20.6,22.4,33.2,26,28.7,23.9,6.3,34.6
Ang Mo Kio,2024,1,11,1.4,1.2,1.2,1.2,27.1,29.7,25.1,6.5,35.9
Ang Mo Kio,2024,1,12,11.6,3.8,4.6,7,25,26.8,23.2,5.8,31.3
Ang Mo Kio,2024,1,13,0.2,0.2,0.2,0.2,27,31,24.3,5.2,24.1
Ang Mo Kio,2024,1,14,0,0,0,0,27.5,30.7,25.6,6.9,35
Ang Mo Kio,2024,1,15,0.8,0.4,0.4,0.4,27.4,31.3,25.3,7.3,35
Ang Mo Kio,2024,1,16,11,6,6.4,10.2,26.6,29.9,23.7,7,36.7
Ang Mo Kio,2024,1,17,15.4,9.6,9.8,10.6,26.9,30.5,24.4,8.7,46.5
Ang Mo Kio,2024,1,18,9.2,4.6,4.6,4.6,26.8,29.8,25.1,6.3,38.2
Ang Mo Kio,2024,1,19,20.2,8.2,15.2,18.4,26.4,30.7,23.8,4.9,35.2
Ang Mo Kio,2024,1,20,19.6,5.6,6,7.8,24.5,26.1,23.2,4.9,28.5
Ang Mo Kio,2024,1,21,1.6,0.8,0.8,1.6,27,33.1,23.3,5.1,22.4
Ang Mo Kio,2024,1,22,0,0,0,0,27.8,32.2,24.7,5.1,25.6
Ang Mo Kio,2024,1,23,3.6,2.4,3,3.2,26.7,33.7,24.1,4.7,46.1
Ang Mo Kio,2024,1,24,48.2,19.2,21.6,35.8,26.4,30.8,24.2,5.7,29.8
Ang Mo Kio,2024,1,25,26.2,16.8,21.2,23,25.3,31.2,24,6.2,35
Ang Mo Kio,2024,1,26,0.2,0.2,0.2,0.2,27.5,31.1,25.1,9.4,38.9
Ang Mo Kio,2024,1,27,0,0,0,0,28,31.4,26.1,11,45.7
Ang Mo Kio,2024,1,28,0.8,0.8,0.8,0.8,27.6,31.5,25.4,10,39.3
Ang Mo Kio,2024,1,29,0,0,0,0,27.7,31.2,25.5,10.5,38.5
Ang Mo Kio,2024,1,30,0,0,0,0,27.4,31.1,25.1,8.8,35.6
Ang Mo Kio,2024,1,31,0,0,0,0,27.5,32.2,25,8.3,33.9
Ang Mo Kio,2024,2,1,0,0,0,0,27.9,32.3,26,8.6,34.3
Ang Mo Kio,2024,2,2,2,2,2,2,27.8,31.9,25.8,7.4,34.3
Ang Mo Kio,2024,2,3,0,0,0,0,28.3,33.7,25.6,7.8,33.5
Ang Mo Kio,2024,2,4,0,0,0,0,28.5,33.2,25.5,6.3,24.4
Ang Mo Kio,2024,2,5,0,0,0,0,28.3,33.5,25.1,8.2,31.7
Ang Mo Kio,2024,2,6,15.2,9.2,12.6,15.2,27.9,33.3,25.6,6,27.4
Ang Mo Kio,2024,2,7,0.2,0.2,0.2,0.2,28.1,32.5,25.5,7.2,33.2
Ang Mo Kio,2024,2,8,26.8,13.2,19.6,26.8,27.9,33.5,25.6,5.7,38.5
Ang Mo Kio,2024,2,9,37.2,16.6,20.8,33,27.2,32,24.7,7.4,28.2
Ang Mo Kio,2024,2,10,12.8,11,12,12.6,27.5,32.2,24.4,8.1,35.2
Ang Mo Kio,2024,2,11,0.8,0.4,0.6,12.4,27.7,31.9,25.1,8.8,42
Ang Mo Kio,2024,2,12,4,3.2,3.4,3.8,26.7,29,24.6,8.6,40
Ang Mo Kio,2024,2,13,9.8,4.4,5.6,5.6,26.5,29.3,24.2,9.2,50.4
Ang Mo Kio,2024,2,14,4,1.2,1.4,1.8,27.4,31.4,24.5,7.9,44.3
Ang Mo Kio,2024,2,15,14,10,13.4,13.4,26.7,29.5,25.3,7.5,42
Ang Mo Kio,2024,2,16,0,0,0,0,27.7,31.6,25.9,9.7,43.5
Ang Mo Kio,2024,2,17,0.2,0.2,0.2,0.2,27.5,31.3,25.5,7.6,38.9
Ang Mo Kio,2024,2,18,0,0,0,0,28.1,32.1,25.4,6.7,28.9
Ang Mo Kio,2024,2,19,0,0,0,0,28.6,33.4,25.7,8.2,31.3
Ang Mo Kio,2024,2,20,0,0,0,0,28.6,33.6,25.8,6.9,28.2
Ang Mo Kio,2024,2,21,22,21.6,22,22,27.9,34.3,24.7,6.1,37.8
Ang Mo Kio,2024,2,22,1,1,1,1,28.2,33.8,25.8,5.4,26.3
Ang Mo Kio,2024,2,23,0,0,0,0,28.2,32.7,25.8,7.8,34.6
Ang Mo Kio,2024,2,24,0,0,0,0,28.2,31.7,25.8,7.5,29.1
Ang Mo Kio,2024,2,25,0,0,0,0,28.7,33.2,25.5,8.6,40
Ang Mo Kio,2024,2,26,0,0,0,0,28.6,32.7,26.2,9.8,38.2
Ang Mo Kio,2024,2,27,0,0,0,0,27.9,30.5,26.8,8.7,43.2
Ang Mo Kio,2024,2,28,0,0,0,0,28.4,31.9,26.3,10,46.5
Ang Mo Kio,2024,2,29,0,0,0,0,28.9,33.9,25.7,8.9,31.3
Ang Mo Kio,2024,3,1,2.2,1.4,1.8,1.8,28.4,32,26.7,7.7,31.3
Ang Mo Kio,2024,3,2,13.8,8.4,9.6,13.2,27.7,31.3,25.2,6.9,45
Ang Mo Kio,2024,3,3,15.8,7.6,7.8,8.4,26.5,29.5,24.3,6.1,30.2
Ang Mo Kio,2024,3,4,13.4,8.4,8.4,8.4,27.7,31.6,25.1,6.4,29.1
Ang Mo Kio,2024,3,5,32.2,13,16.4,18.6,26.3,31.5,23.9,4,21.7
Ang Mo Kio,2024,3,6,0.6,0.4,0.4,0.4,27.3,33.5,24.9,4.2,22
Ang Mo Kio,2024,3,7,32.6,13.8,25.8,27,27.7,34.3,24.3,4.1,36.7
Ang Mo Kio,2024,3,8,3.8,2,3.2,3.6,27.1,31,25.4,4.2,23.3
Ang Mo Kio,2024,3,9,0.2,0.2,0.2,0.2,28.5,32.8,25.6,6.4,27.8
Ang Mo Kio,2024,3,10,0.4,0.4,0.4,0.4,27.9,30.9,25.9,7,30.2
Ang Mo Kio,2024,3,11,0,0,0,0,28.6,33,25.9,8,34.3
